venue_id	title	issn_l
282504662759043254	FDA drug bulletin	0361-4344
282504662759043255	FDI world	1025-403X
282504662759043256	The FEBS journal	1742-464X
282504662759043257	FEBS letters	0014-5793
282504662759043258	FEBS open bio	2211-5463
282504662759043259	Federation bulletin	0014-9306
282504662759043261	Federation proceedings	0014-9446
282504662759043263	Federal register	0097-6326
282504662759043264	Il Fegato	0014-9659
282504662759043265	Felʹdsher i akusherka	0014-9772
282504662759043266	Female pelvic medicine & reconstructive surgery	2151-8378
282504662759043267	FEMS immunology and medical microbiology	0928-8244
282504662759043268	FEMS microbiology ecology	0168-6496
282504662759043269	FEMS microbiology immunology	0920-8534
282504662759043270	FEMS microbiology letters	0378-1097
282504662759043271	FEMS microbiology reviews	0168-6445
282504662759043272	FEMS yeast research	1567-1356
282504662759043273	Fen zi xi bao sheng wu xue bao = Journal of molecular cell biology	1673-520X
282504662759043274	Fertility and sterility	0015-0282
282504662759043275	Fetal diagnosis and therapy	1015-3837
282504662759043276	Fetal and pediatric pathology	1551-3815
282504662759043277	Fetal therapy	0257-2788
282504662759043279	Fichero médico terapéutico	0015-0606
282504662759043281	Finska läkaresällskapets handlingar	0015-2501
282504662759043282	Findings brief : health care financing & organization	1553-0302
282504662759043283	Fire journal (Boston, Mass.)	0015-2617
282504662759043284	Fire technology	0015-2684
282504662759043285	Fish physiology and biochemistry	0920-1742
282504662759043286	Fish & shellfish immunology	1050-4648
282504662759043287	Fisiologia e medicina	0367-2328
282504662759043289	Fitoterapia	0367-326X
282504662759043290	Fiziologiia cheloveka	0131-1646
282504662759043291	Fiziologia normală şi patologică	0015-3281
282504662759043292	Fiziolohichnyĭ zhurnal	0015-3311
282504662759043293	Fiziologicheskiĭ zhurnal	0201-8489
282504662759043294	Fiziolohichnyĭ zhurnal (Kiev, Ukraine : 1994)	2522-9028
282504662759043295	Fiziologicheskiĭ zhurnal imeni I.M. Sechenova	1027-3646
282504662759043296	Fiziologicheskiĭ zhurnal SSSR imeni I. M. Sechenova	0015-329X
282504662759043297	Florida dental journal	0015-3990
282504662759043298	Florida health notes	0015-4105
282504662759043299	The Florida nurse	0015-4199
282504662759043301	Flash-Informations	0771-8187
282504662759043302	Fluids and barriers of the CNS	2045-8118
282504662759043303	Fly	1933-6934
282504662759043304	F.N.I.B.; organe de la Fédération nationale des infirmier(e)s belges	0301-0813
282504662759043305	FNIB info	0774-935X
282504662759043307	Focus (San Francisco, Calif.)	1047-0719
282504662759043309	Focus on critical care	0736-3605
282504662759043311	Focus on Ohio dentistry	1042-2528
282504662759043312	Fogorvosi szemle	0015-5314
282504662759043313	Folding & design	1359-0278
282504662759043314	Folha medica	0015-5454
282504662759043315	Folia allergologica	0015-5470
282504662759043316	Folia biologica	0015-5497
282504662759043317	Folia biologica	0015-5500
282504662759043318	Folia biotheoretica	0920-2676
282504662759043319	Folia cardiologica	0390-5756
282504662759043320	Folia clinica et biologica	0015-5519
282504662759043321	Folia clínica internacional	0015-5527
282504662759043322	Folia endocrinologica	0015-5535
282504662759043324	Folia gynaecologica	1121-1199
282504662759043326	Folia haematologica (Leipzig, Germany : 1928)	0323-4347
282504662759043327	Folia hereditaria et pathologica	0015-5578
282504662759043328	Folia histochemica et cytobiologica	0239-8508
282504662759043329	Folia histochemica et cytochemica	0015-5586
282504662759043330	Folia medica. Folia medica (Naples, Italy)	0015-5608
282504662759043331	Folia medica	0204-8043
282504662759043332	Folia medica Cracoviensia	0015-5616
282504662759043333	Folia medica Neerlandica	0015-5624
282504662759043334	Folia microbiologica	0015-5632
282504662759043335	Folia morphologica	0015-5640
282504662759043336	Folia morphologica	0015-5659
282504662759043337	Folia neuropathologica	1509-572X
282504662759043338	Folia parasitologica	0015-5683
282504662759043339	Folia phoniatrica	0015-5705
282504662759043340	Folia phoniatrica et logopaedica : official organ of the International Association of Logopedics and Phoniatrics (IALP)	1021-7762
282504662759043341	Folia primatologica; international journal of primatology	0015-5713
282504662759043343	Folia psychiatrica et neurologica japonica	0015-5721
282504662759043346	Folia veterinaria Latina	0301-0724
282504662759043347	Fontilles	0367-2743
282504662759043348	Food additives and contaminants	0265-203X
282504662759043349	Food additives & contaminants. Part A, Chemistry, analysis, control, exposure & risk assessment	1944-0057
282504662759043350	Food additives & contaminants. Part B, Surveillance	1939-3210
282504662759043351	Food chemistry	0308-8146
282504662759043352	Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association	0278-6915
282504662759043353	Food and cosmetics toxicology	0015-6264
282504662759043355	Food and drug law journal	1064-590X
282504662759043356	Food and environmental virology	1867-0334
282504662759043357	Food & function	2042-6496
282504662759043358	Food industries	0096-2236
282504662759043359	Food management	0091-018X
282504662759043361	Food microbiology	0740-0020
282504662759043362	Food and nutrition	0304-8942
282504662759043363	Food and nutrition bulletin	0379-5721
282504662759043364	Food research	0095-974X
282504662759043365	Food research international (Ottawa, Ont.)	0963-9969
282504662759043366	Food science and technology international = Ciencia y tecnología de los alimentos internacional	1082-0132
282504662759043367	Foodborne pathogens and disease	1535-3141
282504662759043368	Foot (Edinburgh, Scotland)	0958-2592
282504662759043369	Foot & ankle	0198-0211
282504662759043370	Foot and ankle clinics	1083-7515
282504662759043371	Foot & ankle international	1071-1007
282504662759043372	Foot & ankle specialist	1938-6400
282504662759043373	Foot and ankle surgery : official journal of the European Society of Foot and Ankle Surgeons	1268-7731
282504662759043375	Forbes	0015-6914
282504662759043376	Fordham law review	0015-704X
282504662759043377	Forensic science	0300-9432
282504662759043378	Forensic science international	0379-0738
282504662759043379	Forensic science international. Genetics	1872-4973
282504662759043380	Forensic science, medicine, and pathology	1547-769X
282504662759043381	Forensic science review	1042-7201
282504662759043382	Forensic toxicology	1860-8965
282504662759043383	Formulary (Cleveland, Ohio)	1082-801X
282504662759043385	Forschende Komplementärmedizin	1021-7096
282504662759043386	Forschende Komplementärmedizin und klassische Naturheilkunde = Research in complementary and natural classical medicine	1424-7364
282504662759043387	Forschende Komplementärmedizin (2006)	1661-4119
282504662759043388	The Fortnightly review of the Chicago Dental Society	0009-353X
282504662759043389	Fortschritte der Andrologie	0301-5726
282504669323128834	Fortschritte der Chemie organischer Naturstoffe = Progress in the chemistry of organic natural products. Progrès dans la chimie des substances organiques naturelles	0071-7886
282504669323128836	Fortschritte auf dem Gebiete der Röntgenstrahlen und der Nuklearmedizin	0015-8151
282504669323128839	Fortschritte auf dem Gebiete der Röntgenstrahlen und der Nuklearmedizin. Ergänzungsband	0178-4609
282504669323128840	Fortschritte der Geburtshilfe und Gynäkologie	0065-2997
282504669323128841	Fortschritte der Hals-Nasen-Ohrenheilkunde	0301-3286
282504669323128842	Fortschritte der Immunitätsforschung	0071-7908
282504669323128843	Fortschritte der Kardiologie	0367-2425
282504669323128844	Fortschritte der Kiefer- und Gesichts-Chirurgie	0071-7916
282504669323128845	Fortschritte der Kieferorthopädie	0015-816X
282504669323128846	Fortschritte der Medizin	0015-8178
282504669323128847	Fortschritte der Medizin. Monographie	0946-5634
282504669323128849	Fortschritte der Medizin. Supplement : die Kongressinformation für die Praxis	0932-5611
282504669323128850	Fortschritte der Neurologie-Psychiatrie	0720-4299
282504669323128851	Fortschritte der Neurologie, Psychiatrie, und ihrer Grenzgebiete	0015-8194
282504669323128852	Fortschritte der Ophthalmologie : Zeitschrift der Deutschen Ophthalmologischen Gesellschaft	0723-8045
282504669323128853	Fortschritte der psychosomatischen Medizin. Advances in psychosomatic medicine	1421-4466
282504669323128855	Fortschritte der Verhaltensforschung	0301-2808
282504669323128856	Fortschritte der Zoologie	0071-7991
282504669323128857	Fortune	0015-8259
282504669323128858	Forum (Genoa, Italy)	1121-8142
282504669323128859	Forum (Washington, D.C. : 1977)	0160-7154
282504669323128860	Forum for health economics & policy	1558-9544
282504669323128861	Forum on medicine	0161-7478
282504669323128862	Foundation news	0015-8976
282504669323128863	Foundation news & commentary	1076-3961
282504669323128864	FP essentials	2159-3000
282504669323128867	Fra Sundhedsstyrelsen	0015-9263
282504669323128868	Il Fracastoro	0015-9271
282504669323128869	Frankfurter Zeitschrift für Pathologie	0367-3480
282504669323128870	The Frater of Psi Omega	0071-9285
282504669323128871	Free radical biology & medicine	0891-5849
282504669323128872	Free radical research	1029-2470
282504669323128873	Free radical research communications	8755-0199
282504669323128874	Der Freie Zahnarzt	0340-1766
282504669323128875	Fresenius' journal of analytical chemistry	0937-0633
282504669323128876	Il Friuli medico	0016-1535
282504669323128877	Frontiers in aging series	0271-955X
282504669323128878	Frontiers of biology	0071-965X
282504669323128879	Frontiers in bioscience : a journal and virtual library	1093-4715
